"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"strain"	"1220_D"	0.685786789315	0.446484591558	5309293	8154913	"admiring_curie_0"
"strain"	"1287_CK"	0.368185104394	0.616898143375	6094334	3637299	"admiring_curie_0"
"strain"	"1220_F"	0.498023065997	0.815076147244	7735716	4726632	"admiring_curie_0"
"strain"	"1220_G"	0.829321024347	0.961838459633	7116102	6135680	"admiring_curie_0"
"strain"	"1287_CM"	0.100562647557	0.985906988671	62398387	6364644	"admiring_curie_0"
"strain"	"1287_CL"	0.79607014037	0.457171597466	3121740	5435867	"admiring_curie_0"
"strain"	"1220_L"	0.204509421278	0.995184595325	52248434	10737000	"admiring_curie_0"
"strain"	"1220_M"	0.999454646074	0.777117239943	4098256	5270789	"admiring_curie_0"
"strain"	"1220_N"	0.976060830682	0.993001428191	3736930	3673178	"admiring_curie_0"
"strain"	"1220_H"	0.274528336951	0.989590653036	24402643	6769685	"admiring_curie_0"
"strain"	"1220_I"	0.11277020006	0.990032871172	59093945	6731126	"admiring_curie_0"
"strain"	"1220_K"	0.497118046164	0.999800772857	7793324	3874974	"admiring_curie_0"
"strain"	"1220_T"	0.430395573281	0.417747736989	5640295	5811062	"admiring_curie_0"
"strain"	"1220_U"	0.479379709534	0.488649648182	6175107	6057962	"admiring_curie_0"
"strain"	"1220_V"	0.716721848189	0.950138970787	8365421	6310319	"admiring_curie_0"
"strain"	"1220_W"	0.499785519831	0.907797624025	8667468	4771851	"admiring_curie_0"
"strain"	"Sample18_69"	0	0	0	17956	"admiring_curie_0"
"strain"	"1220_Q"	0.0869574980384	0.673674147779	37408344	4828649	"admiring_curie_0"
"strain"	"1220_R"	0.134858939877	0.910840613568	39225579	5807734	"admiring_curie_0"
"strain"	"1287_CP"	0.0865620215233	0.892004395736	47082357	4568973	"admiring_curie_0"
"strain"	"1220_Y"	0.213235173248	0.953562901584	16120877	3604941	"admiring_curie_0"
